date,region,state,cases,deaths
2020-06-27,Sudeste,ES,41652,1507
2020-06-27,Sudeste,MG,40966,882
2020-06-27,Sudeste,RJ,108803,9789
2020-06-27,Sudeste,SP,265581,14263
2020-06-27,Sul,PR,19819,575
2020-06-27,Sul,RS,25000,554
2020-06-27,Sul,SC,23808,304
2020-06-28,Centro-Oeste,DF,44905,548
2020-06-28,Centro-Oeste,GO,21984,435
2020-06-28,Centro-Oeste,MS,7527,72
2020-06-28,Centro-Oeste,MT,14687,563
2020-06-28,Nordeste,AL,34312,1012
2020-06-28,Nordeste,BA,68495,1748
2020-06-28,Nordeste,CE,107568,5990
2020-06-28,Nordeste,MA,78512,1982
2020-06-28,Nordeste,PB,44679,911
2020-06-28,Nordeste,PE,58107,4751
2020-06-28,Nordeste,PI,19158,615
2020-06-28,Nordeste,RN,24456,937
2020-06-28,Nordeste,SE,24421,620
2020-06-28,Norte,AC,13058,353
2020-06-28,Norte,AM,69649,2780
2020-06-28,Norte,AP,27985,407
2020-06-28,Norte,PA,100443,4845
2020-06-28,Norte,RO,19820,486
2020-06-28,Norte,RR,14341,281
2020-06-28,Norte,TO,10228,192
2020-06-28,Sudeste,ES,43683,1568
2020-06-28,Sudeste,MG,42741,899
2020-06-28,Sudeste,RJ,111298,9819
2020-06-28,Sudeste,SP,271737,14338
2020-06-28,Sul,PR,20742,599
2020-06-28,Sul,RS,25243,559
2020-06-28,Sul,SC,24364,312
2020-06-29,Centro-Oeste,DF,47071,559
2020-06-29,Centro-Oeste,GO,23007,437
2020-06-29,Centro-Oeste,MS,7676,75
2020-06-29,Centro-Oeste,MT,15086,582
2020-06-29,Nordeste,AL,35117,1032
2020-06-29,Nordeste,BA,69467,1800
2020-06-29,Nordeste,CE,108225,6076
2020-06-29,Nordeste,MA,78969,2012
2020-06-29,Nordeste,PB,45057,931
2020-06-29,Nordeste,PE,58476,4782
2020-06-29,Nordeste,PI,19753,643
2020-06-29,Nordeste,RN,29721,994
2020-06-29,Nordeste,SE,24817,653
2020-06-29,Norte,AC,13146,361
2020-06-29,Norte,AM,69893,2792
2020-06-29,Norte,AP,28253,413
2020-06-29,Norte,PA,101207,4870
2020-06-29,Norte,RO,20406,500
2020-06-29,Norte,RR,14459,281
2020-06-29,Norte,TO,10359,195
2020-06-29,Sudeste,ES,45097,1621
2020-06-29,Sudeste,MG,43864,940
2020-06-29,Sudeste,RJ,111883,9848
2020-06-29,Sudeste,SP,275145,14398
2020-06-29,Sul,PR,21326,613
2020-06-29,Sul,RS,25659,582
2020-06-29,Sul,SC,25056,324
2020-06-30,Centro-Oeste,DF,49218,587
2020-06-30,Centro-Oeste,GO,24381,474
2020-06-30,Centro-Oeste,MS,7965,76
2020-06-30,Centro-Oeste,MT,15636,593
2020-06-30,Nordeste,AL,35962,1052
2020-06-30,Nordeste,BA,73307,1853
2020-06-30,Nordeste,CE,108699,6146
2020-06-30,Nordeste,MA,80451,2048
2020-06-30,Nordeste,PB,46957,977
